"","id10","N","dec10","grp10","anio","comuna"
"11822","N739",3,"Enfermedad inflamatoria pelvica femenina, no especificada","",2005,"Puchuncavi"
"11823","N751",1,"Absceso de la glandula de bartholin","",2005,"Puchuncavi"
"11824","N813",2,"Prolapso uterovaginal completo","",2005,"Puchuncavi"
"11825","N819",1,"Prolapso genital femenino, no especificado","",2005,"Puchuncavi"
"11826","N871",1,"Displasia cervical moderada","",2005,"Puchuncavi"
"11827","N921",8,"Menstruacion excesiva y frecuente con ciclo irregular","",2005,"Puchuncavi"
"11828","N924",1,"Hemorragia excesiva en periodo premenopausico","",2005,"Puchuncavi"
"11829","N958",1,"Otros trastornos menopausicos y perimenopausicos especificados","",2005,"Puchuncavi"
"11830","O019",1,"Mola hidatiforme, no especificada","",2005,"Puchuncavi"
"11831","O021",7,"Aborto retenido","",2005,"Puchuncavi"
"11832","O030",7,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana","",2005,"Puchuncavi"
"11833","O034",1,"Aborto espontaneo: incompleto, sin complicacion","",2005,"Puchuncavi"
"11834","O039",1,"Aborto espontaneo: completo o no especificado, sin complicacion","",2005,"Puchuncavi"
"11835","O062",1,"Aborto no especificado: incompleto, complicado por embolia","",2005,"Puchuncavi"
"11836","O069",1,"Aborto no especificado: completo o no especificado, sin complicacion","",2005,"Puchuncavi"
"11837","O200",15,"Amenaza de aborto","",2005,"Puchuncavi"
"11838","O210",1,"Hiperemesis gravidica leve","",2005,"Puchuncavi"
"11839","O239",9,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo","",2005,"Puchuncavi"
"11840","O244",3,"Diabetes mellitus que se origina en el embarazo","",2005,"Puchuncavi"
"11841","O266",1,"Trastorno del higado en el embarazo, el parto y el puerperio","",2005,"Puchuncavi"
"11842","O269",6,"Complicacion relacionada con el embarazo, no especificada","",2005,"Puchuncavi"
"11843","O336",1,"Atencion materna por desproporcion debida a feto hidrocefalico","",2005,"Puchuncavi"
"11844","O360",1,"Atencion materna por isoinmunizacion rhesus","",2005,"Puchuncavi"
"11845","O364",1,"Atencion materna por muerte intrauterina","",2005,"Puchuncavi"
"11846","O429",2,"Ruptura prematura de las membranas, sin otra especificacion","",2005,"Puchuncavi"
"11847","O469",1,"Hemorragia anteparto, no especificada","",2005,"Puchuncavi"
"11848","O470",19,"Falso trabajo de parto antes de la 37 semanas completas de gestacion","",2005,"Puchuncavi"
"11849","O471",3,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion","",2005,"Puchuncavi"
"11850","O479",1,"Falso trabajo de parto sin otra especificacion","",2005,"Puchuncavi"
"11851","O621",5,"Inercia uterina secundaria","",2005,"Puchuncavi"
"11852","O629",1,"Anomalia dinamica del trabajo de parto, no especificada","",2005,"Puchuncavi"
"11853","O641",2,"Trabajo de parto obstruido debido a presentacion de nalgas","",2005,"Puchuncavi"
"11854","O655",3,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos","",2005,"Puchuncavi"
"11855","O662",1,"Trabajo de parto obstruido debido a distocia por feto inusualmente grande","",2005,"Puchuncavi"
"11856","O669",2,"Trabajo de parto obstruido, sin otra especificacion","",2005,"Puchuncavi"
"11857","O689",1,"Trabajo de parto y parto complicados por sufrimiento fetal, sin otra especificacion","",2005,"Puchuncavi"
"11858","O756",1,"Retraso del parto despues de la ruptura espontanea o no especificada de las membranas","",2005,"Puchuncavi"
"11859","O800",2,"Parto unico espontaneo, presentacion cefalica de vertice","",2005,"Puchuncavi"
"11860","O809",79,"Parto unico espontaneo, sin otra especificacion","",2005,"Puchuncavi"
"11861","O820",2,"Parto por cesarea electiva","",2005,"Puchuncavi"
"11862","O829",29,"Parto por cesarea, sin otra especificacion","",2005,"Puchuncavi"
"11863","O901",1,"Dehiscencia de sutura obstetrica perineal","",2005,"Puchuncavi"
"11864","P071",1,"Otro peso bajo al nacer","",2005,"Puchuncavi"
"11865","P073",1,"Otros recien nacidos pretermino","",2005,"Puchuncavi"
"11866","P219",1,"Asfixia del nacimiento, no especificada","",2005,"Puchuncavi"
"11867","P220",3,"Sindrome de dificultad respiratoria del recien nacido","",2005,"Puchuncavi"
"11868","P221",1,"Taquipnea transitoria del recien nacido","",2005,"Puchuncavi"
"11869","P281",1,"Otras atelectasias del recien nacido y las no especificadas","",2005,"Puchuncavi"
"11870","P550",1,"Incompatibilidad rh del feto y del recien nacido","",2005,"Puchuncavi"
"11871","P551",1,"Incompatibilidad abo del feto y del recien nacido","",2005,"Puchuncavi"
"11872","P593",1,"Ictericia neonatal por inhibidor de la leche materna","",2005,"Puchuncavi"
"11873","P599",6,"Ictericia neonatal, no especificada","",2005,"Puchuncavi"
"11874","P922",1,"Lentitud en la ingestion de alimentos del recien nacido","",2005,"Puchuncavi"
"11875","Q181",1,"Seno y quiste preauricular","",2005,"Puchuncavi"
"11876","Q205",2,"Discordancia de la conexion auriculoventricular","",2005,"Puchuncavi"
"11877","Q539",4,"Testiculo no descendido, sin otra especificacion","",2005,"Puchuncavi"
"11878","Q550",1,"Ausencia y aplasia del testiculo","",2005,"Puchuncavi"
"11879","Q668",2,"Otras deformidades congenitas de los pies","",2005,"Puchuncavi"
"11880","Q702",1,"Fusion de los dedos del pie","",2005,"Puchuncavi"
"11881","Q740",1,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular","",2005,"Puchuncavi"
"11882","Q892",1,"Malformaciones congenitas otras glandulas endocrinas","",2005,"Puchuncavi"
"11883","R042",1,"Hemoptisis","",2005,"Puchuncavi"
"11884","R060",1,"Disnea","",2005,"Puchuncavi"
"11885","R072",1,"Dolor precordial","",2005,"Puchuncavi"
"11886","R100",1,"Abdomen agudo","",2005,"Puchuncavi"
"11887","R104",2,"Otros dolores abdominales y los no especificados","",2005,"Puchuncavi"
"11888","R400",1,"Somnolencia","",2005,"Puchuncavi"
"11889","R509",2,"Fiebre, no especificada","",2005,"Puchuncavi"
"11890","R630",1,"Anorexia","",2005,"Puchuncavi"
"11891","R635",1,"Aumento anormal de peso","",2005,"Puchuncavi"
"11892","R688",1,"Otros sintomas y signos generales especificados","",2005,"Puchuncavi"
"11893","S009",1,"Traumatismo superficial de la cabeza, parte no especificada","",2005,"Puchuncavi"
"11894","S015",1,"Herida del labio y de la cavidad bucal","",2005,"Puchuncavi"
"11895","S069",8,"Traumatismo intracraneal, no especificado","",2005,"Puchuncavi"
"11896","S100",1,"Contusion de la garganta","",2005,"Puchuncavi"
"11897","S268",1,"Otros traumatismos del corazon","",2005,"Puchuncavi"
"11898","S328",2,"Fractura de otras partes y de las no especificadas de la columna lumbar y de la pelvis","",2005,"Puchuncavi"
"11899","S423",1,"Fractura de la diafisis del humero","",2005,"Puchuncavi"
"11900","S424",2,"Fractura de la epifisis inferior del humero","",2005,"Puchuncavi"
"11901","S427",1,"Fracturas multiples de la clavicula, del omoplato y del humero","",2005,"Puchuncavi"
"11902","S429",1,"Fractura del hombro y del brazo, parte no especificada","",2005,"Puchuncavi"
"11903","S430",4,"Luxacion de la articulacion del hombro","",2005,"Puchuncavi"
"11904","S529",2,"Fractura del antebrazo, parte no especificada","",2005,"Puchuncavi"
"11905","S623",1,"Fractura de otros huesos metacarpianos","",2005,"Puchuncavi"
"11906","S625",1,"Fractura del pulgar","",2005,"Puchuncavi"
"11907","S628",2,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano","",2005,"Puchuncavi"
"11908","S720",8,"Fractura del cuello del femur","",2005,"Puchuncavi"
"11909","S820",2,"Fractura de la rotula","",2005,"Puchuncavi"
"11910","S822",1,"Fractura de la diafisis de la tibia","",2005,"Puchuncavi"
"11911","S828",4,"Fractura de otras partes de la pierna","",2005,"Puchuncavi"
"11912","S829",2,"Fractura de la pierna, parte no especificada","",2005,"Puchuncavi"
"11913","S860",2,"Traumatismo del tendon de aquiles","",2005,"Puchuncavi"
"11914","S913",1,"Heridas de otras partes del pie","",2005,"Puchuncavi"
"11915","S925",1,"Fractura de los huesos de otro(s) dedo(s) del pie","",2005,"Puchuncavi"
"11916","S930",1,"Luxacion de la articulacion del tobillo","",2005,"Puchuncavi"
"11917","S934",1,"Esguinces y torceduras del tobillo","",2005,"Puchuncavi"
"11918","T009",7,"Traumatismos superficiales multiples, no especificados","",2005,"Puchuncavi"
"11919","T110",1,"Traumatismos superficial de miembro superior, nivel no especificado","",2005,"Puchuncavi"
"11920","T140",2,"Traumatismos superficial de region no especificada del cuerpo","",2005,"Puchuncavi"
"11921","T174",1,"Cuerpo extraño en la traquea","",2005,"Puchuncavi"
"11922","T175",1,"Cuerpo extraño en bronquios","",2005,"Puchuncavi"
"11923","T181",1,"Cuerpo extraño en el esofago","",2005,"Puchuncavi"
"11924","T200",1,"Quemadura de la cabeza y del cuello, grado no especificado","",2005,"Puchuncavi"
"11925","T201",1,"Quemadura de la cabeza y del cuello, de primer grado","",2005,"Puchuncavi"
"11926","T212",1,"Quemadura del tronco, de segundo grado","",2005,"Puchuncavi"
"11927","T300",1,"Quemadura de region del cuerpo y grado no especificados","",2005,"Puchuncavi"
"11928","T740",1,"Negligencia o abandono","",2005,"Puchuncavi"
"11929","T814",1,"Infeccion consecutiva a procedimiento, no clasificada en otra parte","",2005,"Puchuncavi"
"11930","T952",1,"Secuelas de quemadura, corrosion y congelamiento de miembro superior","",2005,"Puchuncavi"
"11931","Z014",1,"Examen ginecologico (general) (de rutina)","",2005,"Puchuncavi"
"11932","Z302",1,"Esterilizacion","",2005,"Puchuncavi"
"11933","Z370",1,"Nacido vivo, unico","",2005,"Puchuncavi"
"11934","Z390",2,"Atencion y examen inmediatamente despues del parto","",2005,"Puchuncavi"
"11935","Z411",1,"Otras cirugias plasticas por razones esteticas","",2005,"Puchuncavi"
"11936","Z439",1,"Atencion de orificio artificial no especificado","",2005,"Puchuncavi"
"11937","Z470",1,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura","",2005,"Puchuncavi"
"11938","Z478",1,"Otros cuidados especificados posteriores a la ortopedia","",2005,"Puchuncavi"
"11939","Z509",10,"Atencion por procedimiento de rehabilitacion, no especificada","",2005,"Puchuncavi"
"11940","Z540",1,"Convalecencia consecutiva a cirugia","",2005,"Puchuncavi"
"11941","Z544",1,"Convalecencia consecutiva a tratamiento de fractura","",2005,"Puchuncavi"
"11942","Z548",1,"Convalecencia consecutiva a otros tratamientos","",2005,"Puchuncavi"
"11943","Z915",10,"Historia personal de lesion autoinfligida intencionalmente","",2005,"Puchuncavi"
"11944","A010",1,"Fiebre tifoidea","",2006,"Puchuncavi"
"11945","A080",1,"Enteritis debida a rotavirus","",2006,"Puchuncavi"
"11946","A162",1,"Tuberculosis de pulmon, sin mencion de confirmacion bacteriologica o histologica","",2006,"Puchuncavi"
"11947","A379",1,"Tos ferina, no especificada","",2006,"Puchuncavi"
"11948","A985",1,"Fiebres hemorragicas con sindrome renal","",2006,"Puchuncavi"
"11949","B018",1,"Varicela con otras complicaciones","",2006,"Puchuncavi"
"11950","B029",1,"Herpes zoster sin complicaciones","",2006,"Puchuncavi"
"11951","C139",2,"Tumor maligno de la hipofaringe, parte no especificada","",2006,"Puchuncavi"
"11952","C153",1,"Tumor maligno del tercio superior del esofago","",2006,"Puchuncavi"
"11953","C159",1,"Tumor maligno del esofago, parte no especificada","",2006,"Puchuncavi"
"11954","C169",1,"Tumor maligno del estomago, parte no especificada","",2006,"Puchuncavi"
"11955","C187",1,"Tumor maligno del colon sigmoide","",2006,"Puchuncavi"
"11956","C189",6,"Tumor maligno del colon, parte no especificada","",2006,"Puchuncavi"
"11957","C251",1,"Tumor maligno del cuerpo del pancreas","",2006,"Puchuncavi"
"11958","C349",1,"Tumor maligno de los bronquios o del pulmon, parte no especificada","",2006,"Puchuncavi"
"11959","C384",1,"Tumor maligno de la pleura","",2006,"Puchuncavi"
"11960","C439",1,"Melanoma maligno de piel, sitio no especificado","",2006,"Puchuncavi"
"11961","C504",1,"Tumor maligno del cuadrante superior externo de la mama","",2006,"Puchuncavi"
"11962","C509",4,"Tumor maligno de la mama, parte no especificada","",2006,"Puchuncavi"
"11963","C541",2,"Tumor maligno del endometrio","",2006,"Puchuncavi"
"11964","C780",1,"Tumor maligno secundario del pulmon","",2006,"Puchuncavi"
"11965","D069",1,"Carcinoma in situ del cuello del utero, parte no especificada","",2006,"Puchuncavi"
"11966","D259",5,"Leiomioma del utero, sin otra especificacion","",2006,"Puchuncavi"
"11967","D287",1,"Tumor benigno de otros sitios especificados de los organos genitales femeninos","",2006,"Puchuncavi"
"11968","D367",1,"Tumor benigno de otros sitios especificados","",2006,"Puchuncavi"
"11969","D377",1,"Tumor de comportamiento incierto o desconocido de otros organos digestivos especificados","",2006,"Puchuncavi"
"11970","D381",1,"Tumor de comportamiento incierto o desconocido de la traquea, de los bronquios y del pulmon","",2006,"Puchuncavi"
"11971","D390",1,"Tumor de comportamiento incierto o desconocido del utero","",2006,"Puchuncavi"
"11972","D414",2,"Tumor de comportamiento incierto o desconocido de la vejiga","",2006,"Puchuncavi"
"11973","D431",1,"Tumor de comportamiento incierto o desconocido del encefalo, infratentorial","",2006,"Puchuncavi"
"11974","D486",2,"Tumor de comportamiento incierto o desconocido de la mama","",2006,"Puchuncavi"
"11975","D487",1,"Tumor de comportamiento incierto o desconocido de otros sitios especificados","",2006,"Puchuncavi"
"11976","D619",1,"Anemia aplastica, sin otra especificacion","",2006,"Puchuncavi"
"11977","D649",2,"Anemia de tipo no especificado","",2006,"Puchuncavi"
"11978","D693",2,"Purpura trombocitopenica idiopatica","",2006,"Puchuncavi"
"11979","E050",1,"Tirotoxicosis con bocio difuso","",2006,"Puchuncavi"
"11980","E069",1,"Tiroiditis, no especificada","",2006,"Puchuncavi"
"11981","E109",1,"Diabetes mellitus insulinodependiente sin mencion de complicacion","",2006,"Puchuncavi"
"11982","E115",4,"Diabetes mellitus no insulinodependiente con complicaciones circulatorias perifericas","",2006,"Puchuncavi"
"11983","E118",5,"Diabetes mellitus no insulinodependiente con complicaciones no especificadas","",2006,"Puchuncavi"
"11984","E145",3,"Diabetes mellitus, no especificada con complicaciones circulatorias perifericas","",2006,"Puchuncavi"
"11985","E148",1,"Diabetes mellitus, no especificada con complicaciones no especificadas","",2006,"Puchuncavi"
"11986","E162",2,"Hipoglicemia , no especificada","",2006,"Puchuncavi"
"11987","F103",1,"Trastornos mentales y del comportamiento debidos al uso del alcohol: estado de abstinencia","",2006,"Puchuncavi"
"11988","F130",1,"Trastornos mentales y del comportamiento debidos al uso de sedantes o hipnoticos: intoxicacion aguda","",2006,"Puchuncavi"
"11989","F192",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: sindrome de dependencia","",2006,"Puchuncavi"
"11990","F209",1,"Esquizofrenia, no especificada","",2006,"Puchuncavi"
"11991","F322",1,"Episodio depresivo grave sin sintomas psicoticos","",2006,"Puchuncavi"
"11992","F329",1,"Episodio depresivo, no especificado","",2006,"Puchuncavi"
"11993","F609",1,"Trastorno de la personalidad, no especificado","",2006,"Puchuncavi"
"11994","G009",2,"Meningitis bacteriana, no especificada","",2006,"Puchuncavi"
"11995","G030",3,"Meningitis apiogena","",2006,"Puchuncavi"
"11996","G060",1,"Absceso y granuloma intracraneal","",2006,"Puchuncavi"
"11997","G439",2,"Migraña, no especificada","",2006,"Puchuncavi"
"11998","G459",2,"Isquemia cerebral transitoria, sin otra especificacion","",2006,"Puchuncavi"
"11999","G589",1,"Mononeuropatia, no especificada","",2006,"Puchuncavi"
"12000","G919",1,"Hidrocefalo, no especificado","",2006,"Puchuncavi"
"12001","G939",1,"Trastorno del encefalo, no especificado","",2006,"Puchuncavi"
"12002","H001",1,"Calacio [chalazion]","",2006,"Puchuncavi"
"12003","H043",1,"Inflamacion aguda y la no especificada de las vias lagrimales","",2006,"Puchuncavi"
"12004","H269",8,"Catarata, no especificada","",2006,"Puchuncavi"
"12005","H409",2,"Glaucoma, no especificado","",2006,"Puchuncavi"
"12006","H669",3,"Otitis media, no especificada","",2006,"Puchuncavi"
"12007","H738",1,"Otros trastornos especificados de la membrana timpanica","",2006,"Puchuncavi"
"12008","H741",2,"Enfermedad adhesiva del oido medio","",2006,"Puchuncavi"
"12009","I159",1,"Hipertension secundaria, no especificada","",2006,"Puchuncavi"
"12010","I200",3,"Angina inestable","",2006,"Puchuncavi"
"12011","I209",1,"Angina de pecho, no especificada","",2006,"Puchuncavi"
"12012","I219",5,"Infarto agudo del miocardio, sin otra especificacion","",2006,"Puchuncavi"
"12013","I259",7,"Enfermedad isquemia cronica del corazon, no especificada","",2006,"Puchuncavi"
"12014","I269",1,"Embolia pulmonar sin mencion de corazon pulmonar agudo","",2006,"Puchuncavi"
"12015","I490",4,"Fibrilacion y aleteo ventricular","",2006,"Puchuncavi"
"12016","I499",2,"Arritmia cardiaca, no especificada","",2006,"Puchuncavi"
"12017","I500",3,"Insuficiencia cardiaca congestiva","",2006,"Puchuncavi"
"12018","I509",13,"Insuficiencia cardiaca, no especificada","",2006,"Puchuncavi"
"12019","I519",1,"Enfermedad cardiaca, no especificada","",2006,"Puchuncavi"
"12020","I619",3,"Hemorragia intraencefalica, no especificada","",2006,"Puchuncavi"
"12021","I639",2,"Infarto cerebral, no especificado","",2006,"Puchuncavi"
