"","id10","N","dec10","grp10","anio"
"9652","D480",1,"Tumor de comportamiento incierto o desconocido del hueso y cartilago articular","",2017
"9653","D485",1,"Tumor de comportamiento incierto o desconocido de la piel","",2017
"9654","D487",4,"Tumor de comportamiento incierto o desconocido de otros sitios especificados","",2017
"9655","D489",1,"Tumor de comportamiento incierto o desconocido, de sitio no especificado","",2017
"9656","D580",1,"Esferocitosis hereditaria","",2017
"9657","D589",2,"Anemia hemolitica hereditaria, sin otra especificacion","",2017
"9658","D599",1,"Anemias hemolitica adquirida, sin otra especificacion","",2017
"9659","D619",2,"Anemia aplastica, sin otra especificacion","",2017
"9660","D648",1,"Otras anemias especificadas","",2017
"9661","D649",7,"Anemia de tipo no especificado","",2017
"9662","D694",1,"Otras trombocitopenias primarias","",2017
"9663","D892",1,"Hipergammaglobulinemia, no especificada","",2017
"9664","D898",1,"Otros trastornos especificados que afectan el mecanismo de la inmunidad, no clasificados en otra parte","",2017
"9665","E041",1,"Nodulo tiroideo solitario no toxico","",2017
"9666","E042",4,"Bocio multinodular no toxico","",2017
"9667","E051",1,"Tirotoxicosis con nodulo solitario tiroideo toxico","",2017
"9668","E101",1,"Diabetes mellitus insulinodependiente con cetoacidosis","",2017
"9669","E109",2,"Diabetes mellitus insulinodependiente sin mencion de complicacion","",2017
"9670","E115",17,"Diabetes mellitus no insulinodependiente con complicaciones circulatorias perifericas","",2017
"9671","E118",3,"Diabetes mellitus no insulinodependiente con complicaciones no especificadas","",2017
"9672","E119",1,"Diabetes mellitus no insulinodependiente sin mencion de complicacion","",2017
"9673","E141",2,"Diabetes mellitus, no especificada con cetoacidosis","",2017
"9674","E145",16,"Diabetes mellitus, no especificada con complicaciones circulatorias perifericas","",2017
"9675","E148",8,"Diabetes mellitus, no especificada con complicaciones no especificadas","",2017
"9676","E149",2,"Diabetes mellitus, no especificada sin mencion de complicacion","",2017
"9677","E162",6,"Hipoglicemia , no especificada","",2017
"9678","E200",1,"Hipoparatiroidismo idiopatico","",2017
"9679","E210",1,"Hiperparatiroidismo primario","",2017
"9680","E211",1,"Hiperparatiroidismo secundario no clasificado en otra parte","",2017
"9681","E213",1,"Hiperparatiroidismo, sin otra especificacion","",2017
"9682","E230",1,"Hipopituitarismo","",2017
"9683","E660",3,"Obesidad debida a exceso de calorias","",2017
"9684","E668",1,"Otros tipos de obesidad","",2017
"9685","E669",5,"Obesidad, no especificada","",2017
"9686","E722",1,"Trastornos del metabolismo del ciclo de la urea","",2017
"9687","E835",1,"Trastornos del metabolismo del calcio","",2017
"9688","E840",2,"Fibrosis quistica con manifestaciones pulmonares","",2017
"9689","E849",5,"Fibrosis quistica, sin otra especificacion","",2017
"9690","E871",1,"Hiposmolaridad e hipernatremia","",2017
"9691","E881",2,"Lipodistrofia, no clasificada en otra parte","",2017
"9692","F059",2,"Delirio, no especificado","",2017
"9693","F102",3,"Trastornos mentales y del comportamiento debidos al uso del alcohol: sindrome de dependencia","",2017
"9694","F103",5,"Trastornos mentales y del comportamiento debidos al uso del alcohol: estado de abstinencia","",2017
"9695","F130",1,"Trastornos mentales y del comportamiento debidos al uso de sedantes o hipnoticos: intoxicacion aguda","",2017
"9696","F140",1,"Trastornos mentales y del comportamiento debidos al uso de cocaina: intoxicacion aguda","",2017
"9697","F141",1,"Trastornos mentales y del comportamiento debidos al uso de cocaina: uso nocivo","",2017
"9698","F142",3,"Trastornos mentales y del comportamiento debidos al uso de cocaina: sindrome de dependencia","",2017
"9699","F148",1,"Trastornos mentales y del comportamiento debidos al uso de cocaina: otros trastornos mentales y del comportamiento","",2017
"9700","F162",2,"Trastornos mentales y del comportamiento debidos al uso de alucinogenos: sindrome de dependencia","",2017
"9701","F190",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: intoxicacion aguda","",2017
"9702","F191",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: uso nocivo","",2017
"9703","F192",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: sindrome de dependencia","",2017
"9704","F199",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: trastorno mental y del comportamiento, no especificado","",2017
"9705","F200",1,"Esquizofrenia paranoide","",2017
"9706","F209",9,"Esquizofrenia, no especificada","",2017
"9707","F239",3,"Trastorno psicotico agudo y transitorio, no especificado de tipo esquizofrenico","",2017
"9708","F319",6,"Trastorno afectivo bipolar, no especificado","",2017
"9709","F322",4,"Episodio depresivo grave sin sintomas psicoticos","",2017
"9710","F323",4,"Episodio depresivo grave con sintomas psicoticos","",2017
"9711","F328",1,"Otros episodios depresivos","",2017
"9712","F329",25,"Episodio depresivo, no especificado","",2017
"9713","F331",1,"Trastorno depresivo recurrente, episodio moderado presente","",2017
"9714","F410",1,"Trastorno de panico [ansiedad paroxistica episodica]","",2017
"9715","F419",1,"Trastorno de ansiedad , no especificado","",2017
"9716","F429",1,"Trastorno obsesivo","",2017
"9717","F432",1,"Trastornos de adaptacion","",2017
"9718","F439",1,"Reaccion al estres grave, no especificada","",2017
"9719","F448",6,"Otros trastornos disociativos [de conversion]","",2017
"9720","F449",1,"Trastorno disociativo [de conversion], no especificado","",2017
"9721","F609",3,"Trastorno de la personalidad, no especificado","",2017
"9722","F799",1,"Retraso mental, no especificado: deterioro del comportamiento de grado no especificado","",2017
"9723","F842",3,"Sindrome de rett","",2017
"9724","F919",1,"Trastorno de la conducta, no especificado","",2017
"9725","G039",2,"Meningitis, no especificada","",2017
"9726","G040",1,"Encefalitis aguda diseminada","",2017
"9727","G248",2,"Otras distonias","",2017
"9728","G309",1,"Enfermedad de alzheimer, no especificada","",2017
"9729","G409",6,"Epilepsia, tipo no especificado","",2017
"9730","G439",3,"Migraña, no especificada","",2017
"9731","G454",1,"Amnesia global transitoria","",2017
"9732","G459",7,"Isquemia cerebral transitoria, sin otra especificacion","",2017
"9733","G473",9,"Apnea del sueño","",2017
"9734","G500",1,"Neuralgia del trigemino","",2017
"9735","G560",12,"Sindrome del tunel carpiano","",2017
"9736","G562",1,"Lesion del nervio cubital","",2017
"9737","G629",1,"Polineuropatia, no especificada","",2017
"9738","G700",1,"Miastenia gravis","",2017
"9739","G709",1,"Trastorno neuromuscular, no especificado","",2017
"9740","G822",1,"Paraplejia, no especificada","",2017
"9741","G919",1,"Hidrocefalo, no especificado","",2017
"9742","G934",2,"Encefalopatia no especificada","",2017
"9743","G979",1,"Trastornos no especificados del sistema nervioso, consecutivos a procedimientos","",2017
"9744","H001",1,"Calacio [chalazion]","",2017
"9745","H023",2,"Blefarocalasia","",2017
"9746","H024",1,"Blefaroptosis","",2017
"9747","H050",1,"Inflamacion aguda de la orbita","",2017
"9748","H258",1,"Otras cataratas seniles","",2017
"9749","H259",1,"Catarata senil, no especificada","",2017
"9750","H269",2,"Catarata, no especificada","",2017
"9751","H663",2,"Otras otitis medias cronicas supurativas","",2017
"9752","H669",1,"Otitis media, no especificada","",2017
"9753","H741",1,"Enfermedad adhesiva del oido medio","",2017
"9754","H813",2,"Otros vertigos perifericos","",2017
"9755","H919",1,"Hipoacusia, no especificada","",2017
"9756","I119",1,"Enfermedad cardiaca hipertensiva sin insuficiencia cardiaca (congestiva)","",2017
"9757","I200",2,"Angina inestable","",2017
"9758","I209",3,"Angina de pecho, no especificada","",2017
"9759","I210",1,"Infarto transmural agudo del miocardio de la pared anterior","",2017
"9760","I219",23,"Infarto agudo del miocardio, sin otra especificacion","",2017
"9761","I259",11,"Enfermedad isquemia cronica del corazon, no especificada","",2017
"9762","I269",4,"Embolia pulmonar sin mencion de corazon pulmonar agudo","",2017
"9763","I270",1,"Hipertension pulmonar primaria","",2017
"9764","I301",1,"Pericarditis infecciosa","",2017
"9765","I340",1,"Insuficiencia (de la valvula) mitral","",2017
"9766","I350",4,"Estenosis (de la valvula) aortica","",2017
"9767","I351",1,"Insuficiencia (de la valvula) aortica","",2017
"9768","I420",1,"Cardiomiopatia dilatada","",2017
"9769","I429",1,"Cardiomiopatia, no especificada","",2017
"9770","I442",3,"Bloqueo auriculoventricular completo","",2017
"9771","I443",2,"Otros tipos de bloqueo auriculoventricular y los no especificados","",2017
"9772","I453",1,"Bloqueo trifascicular","",2017
"9773","I471",1,"Taquicardia supraventricular","",2017
"9774","I472",1,"Taquicardia ventricular","",2017
"9775","I479",3,"Taquicardia paroxistica, no especificada","",2017
"9776","I495",1,"Sindrome del seno enfermo","",2017
"9777","I498",1,"Otras arritmias cardiacas especificadas","",2017
"9778","I499",5,"Arritmia cardiaca, no especificada","",2017
"9779","I500",6,"Insuficiencia cardiaca congestiva","",2017
"9780","I509",18,"Insuficiencia cardiaca, no especificada","",2017
"9781","I519",1,"Enfermedad cardiaca, no especificada","",2017
"9782","I609",1,"Hemorragia subaracnoidea, no especificada","",2017
"9783","I619",5,"Hemorragia intraencefalica, no especificada","",2017
"9784","I620",2,"Hemorragia subdural (aguda) (no traumatica)","",2017
"9785","I629",2,"Hemorragia intracraneal (no traumatica), no especificada","",2017
"9786","I639",2,"Infarto cerebral, no especificado","",2017
"9787","I652",1,"Oclusion y estenosis de arteria carotida","",2017
"9788","I671",1,"Aneurisma cerebral, sin ruptura","",2017
"9789","I678",25,"Otras enfermedades cerebrovasculares especificadas","",2017
"9790","I679",1,"Enfermedad cerebrovascular, no especificada","",2017
"9791","I694",2,"Secuelas de accidente vascular encefalico, no especificado como hemorragico o isquemico","",2017
"9792","I714",1,"Aneurisma de la aorta abdominal, sin mencion de ruptura","",2017
"9793","I724",1,"Aneurisma de arteria del miembro inferior","",2017
"9794","I729",1,"Aneurisma de sitio no especificado","",2017
"9795","I742",1,"Embolia y trombosis de arterias de los miembros superiores","",2017
"9796","I749",2,"Embolia y trombosis de arteria no especificada","",2017
"9797","I770",1,"Fistula arteriovenosa, adquirida","",2017
"9798","I771",3,"Estrechez arterial","",2017
"9799","I802",3,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores","",2017
"9800","I803",10,"Flebitis y tromboflebitis de los miembros inferiores, no especificada","",2017
"9801","I809",1,"Flebitis y tromboflebitis de sitio no especificado","",2017
"9802","I828",1,"Embolia y trombosis de otras venas especificadas","",2017
"9803","I829",6,"Embolia y trombosis de vena no especificada","",2017
"9804","I830",3,"Venas varicosas de los miembros inferiores con ulcera","",2017
"9805","I832",3,"Venas varicosas de los miembros inferiores con ulcera e inflamacion","",2017
"9806","I839",14,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion","",2017
"9807","I850",3,"Varices esofagicas con hemorragia","",2017
"9808","I859",1,"Varices esofagicas sin hemorragia","",2017
"9809","I860",1,"Varices sublinguales","",2017
"9810","I861",2,"Varices escrotales","",2017
"9811","I868",8,"Varices en otros sitios especificados","",2017
"9812","I872",1,"Insuficiencia venosa (cronica) (periferica)","",2017
"9813","I880",3,"Linfadenitis mesenterica inespecifica","",2017
"9814","I891",1,"Linfangitis","",2017
"9815","J018",1,"Otras sinusitis agudas","",2017
"9816","J030",1,"Amigdalitis estreptococica","",2017
"9817","J040",4,"Laringitis aguda","",2017
"9818","J069",1,"Infeccion aguda de las vias respiratorias superiores, no especificada","",2017
"9819","J100",1,"Influenza con neumonia, debida a virus de la influenza identificado","",2017
"9820","J110",1,"Influenza con neumonia, virus no identificado","",2017
"9821","J121",4,"Neumonia debida a virus sincitial respiratorio","",2017
"9822","J129",12,"Neumonia viral, no especificada","",2017
"9823","J159",12,"Neumonia bacteriana, no especificada","",2017
"9824","J181",2,"Neumonia lobar, no especificada","",2017
"9825","J189",76,"Neumonia, no especificada","",2017
"9826","J200",3,"Bronquitis aguda debida a mycoplasma pneumoniae","",2017
"9827","J205",1,"Bronquitis aguda debida a virus sincitial respiratorio","",2017
"9828","J209",20,"Bronquitis aguda, no especificada","",2017
"9829","J210",5,"Bronquiolitis aguda debida a virus sincitial respiratorio","",2017
"9830","J218",1,"Bronquiolitis aguda debida a otros microorganismos especificados","",2017
"9831","J219",8,"Bronquiolitis aguda, no especificada","",2017
"9832","J310",1,"Rinitis cronica","",2017
"9833","J330",1,"Polipo de la cavidad nasal","",2017
"9834","J341",2,"Quiste y mucocele de la nariz y del seno paranasal","",2017
"9835","J342",9,"Desviacion del tabique nasal","",2017
"9836","J348",1,"Otros trastornos especificados de la nariz y de los senos paranasales","",2017
"9837","J350",2,"Amigdalitis cronica","",2017
"9838","J351",1,"Hipertrofia de las amigdalas","",2017
"9839","J352",2,"Hipertrofia de las adenoides","",2017
"9840","J353",5,"Hipertrofia de las amigdalas con hipertrofia de las adenoides","",2017
"9841","J358",4,"Otras enfermedades cronicas de las amigdalas y de las adenoides","",2017
"9842","J359",3,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada","",2017
"9843","J380",1,"Paralisis de las cuerdas vocales y de la laringe","",2017
"9844","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores","",2017
"9845","J441",4,"Enfermedad pulmonar obstructiva cronica con exacerbacion aguda, no especificada","",2017
"9846","J448",7,"Otras enfermedades pulmonares obstructivas cronicas especificadas","",2017
"9847","J449",11,"Enfermedad pulmonar obstructiva cronica, no especificada","",2017
"9848","J459",2,"Asma, no especificada","",2017
"9849","J690",9,"Neumonitis debida a aspiracion de alimento o vomito","",2017
"9850","J841",5,"Otras enfermedades pulmonares intersticiales con fibrosis","",2017
"9851","J852",1,"Absceso del pulmon sin neumonia","",2017
"9852","J869",1,"Piotorax sin fistula","",2017
"9853","J931",1,"Otros tipos de neumotorax espontaneo","",2017
"9854","J939",3,"Neumotorax, no especificado","",2017
"9855","J942",1,"Hemotorax","",2017
"9856","J948",1,"Otras afecciones especificadas de la pleura","",2017
