"","id10","COMUNA","dec10","N2001","N2002","N2003","N2004","N2005","N2006","N2007","N2008","N2009","N2010","N2011","N2012","N2013","N2014","N2015","N2016","N2017"
"32254","S069",13114,"Traumatismo intracraneal, no especificado",212,206,216,199,191,223,225,232,229,265,166,166,130,130,106,112,80
"32255","S069",13115,"Traumatismo intracraneal, no especificado",87,89,89,79,77,109,78,114,94,111,70,87,45,47,38,61,38
"32256","S069",13116,"Traumatismo intracraneal, no especificado",82,88,96,72,64,59,55,63,65,34,52,73,48,53,40,37,27
"32257","S069",13117,"Traumatismo intracraneal, no especificado",57,96,83,69,52,57,48,45,33,29,42,33,13,15,21,21,18
"32258","S069",13118,"Traumatismo intracraneal, no especificado",64,90,76,79,63,60,65,57,58,48,29,21,21,20,18,19,17
"32259","S069",13119,"Traumatismo intracraneal, no especificado",206,225,274,237,236,200,225,212,213,212,151,88,71,46,56,50,71
"32260","S069",13120,"Traumatismo intracraneal, no especificado",116,121,115,115,91,104,115,107,97,96,65,38,51,45,40,40,32
"32261","S069",13121,"Traumatismo intracraneal, no especificado",74,76,67,56,53,56,58,41,52,38,41,40,41,41,30,33,27
"32262","S069",13122,"Traumatismo intracraneal, no especificado",181,230,210,172,153,175,141,144,167,94,68,75,63,29,44,44,44
"32263","S069",13123,"Traumatismo intracraneal, no especificado",90,83,87,84,80,80,68,64,92,90,56,42,34,40,39,34,37
"32264","S069",13124,"Traumatismo intracraneal, no especificado",109,184,166,125,117,95,82,86,76,103,83,64,55,35,38,37,32
"32265","S069",13125,"Traumatismo intracraneal, no especificado",69,91,71,84,77,80,89,91,93,87,54,44,55,39,36,38,34
"32266","S069",13126,"Traumatismo intracraneal, no especificado",69,90,86,82,57,52,52,50,49,34,35,25,29,25,21,57,28
"32267","S069",13127,"Traumatismo intracraneal, no especificado",117,104,123,121,91,80,101,129,103,94,67,62,74,65,73,47,36
"32268","S069",13128,"Traumatismo intracraneal, no especificado",83,118,121,103,72,80,68,97,71,63,61,54,31,21,28,25,26
"32269","S069",13129,"Traumatismo intracraneal, no especificado",60,68,56,48,53,42,54,44,43,43,31,35,50,36,24,23,31
"32270","S069",13130,"Traumatismo intracraneal, no especificado",48,54,43,46,37,42,38,73,45,42,21,31,32,26,17,31,27
"32271","S069",13131,"Traumatismo intracraneal, no especificado",51,45,61,41,53,45,37,67,49,44,45,33,41,32,24,37,22
"32272","S069",13132,"Traumatismo intracraneal, no especificado",85,72,76,69,57,66,81,76,71,78,52,64,61,29,36,29,35
"32273","S069",13201,"Traumatismo intracraneal, no especificado",168,217,205,210,209,181,195,180,189,186,177,193,185,164,234,234,319
"32274","S069",13203,"Traumatismo intracraneal, no especificado",9,6,10,7,9,5,5,3,6,8,13,8,7,2,6,3,6
"32275","S069",13301,"Traumatismo intracraneal, no especificado",74,66,81,64,69,58,54,64,59,60,28,35,40,32,36,48,49
"32276","S069",13302,"Traumatismo intracraneal, no especificado",29,35,29,29,32,17,30,38,45,39,22,17,19,20,20,27,14
"32277","S069",13303,"Traumatismo intracraneal, no especificado",12,6,9,12,8,5,9,5,11,6,6,4,2,4,6,2,5
"32278","S069",13401,"Traumatismo intracraneal, no especificado",103,157,167,159,176,190,168,190,196,209,237,218,145,104,68,72,137
"32279","S069",13402,"Traumatismo intracraneal, no especificado",47,29,26,28,58,71,65,87,80,79,60,43,32,43,19,23,17
"32280","S069",13403,"Traumatismo intracraneal, no especificado",7,6,24,6,5,9,8,7,7,6,8,3,10,8,5,5,4
"32281","S069",13404,"Traumatismo intracraneal, no especificado",25,27,20,21,36,36,37,43,51,38,45,29,31,32,10,12,10
"32282","S069",13501,"Traumatismo intracraneal, no especificado",104,104,104,98,82,92,116,161,196,131,161,98,94,79,61,37,40
"32283","S069",13503,"Traumatismo intracraneal, no especificado",11,19,28,16,21,20,18,9,8,16,13,7,6,4,3,6,4
"32284","S069",13601,"Traumatismo intracraneal, no especificado",51,40,52,30,46,39,38,45,37,50,54,33,18,19,11,17,16
"32285","S069",13602,"Traumatismo intracraneal, no especificado",17,12,13,10,15,12,17,9,23,16,21,17,6,9,8,7,8
"32286","S069",13603,"Traumatismo intracraneal, no especificado",17,20,23,17,9,24,20,19,21,17,30,17,13,11,5,9,4
"32287","S069",13604,"Traumatismo intracraneal, no especificado",37,49,40,32,35,37,27,31,30,81,44,62,36,28,29,8,8
"32288","S069",13605,"Traumatismo intracraneal, no especificado",84,66,84,78,70,63,61,77,49,46,64,46,30,37,15,13,20
"32289","S069",2101,"Traumatismo intracraneal, no especificado",266,296,335,316,297,275,298,270,175,183,177,135,104,104,85,98,89
"32290","S069",2104,"Traumatismo intracraneal, no especificado",14,19,30,10,10,12,18,17,16,5,2,8,10,8,2,7,3
"32291","S069",2201,"Traumatismo intracraneal, no especificado",240,280,193,202,166,194,159,245,131,134,95,95,69,99,68,67,60
"32292","S069",2301,"Traumatismo intracraneal, no especificado",33,22,27,24,28,32,26,29,33,12,10,6,12,15,10,9,13
"32293","S069",3101,"Traumatismo intracraneal, no especificado",105,200,148,140,153,160,137,111,130,107,111,85,33,28,15,31,9
"32294","S069",3202,"Traumatismo intracraneal, no especificado",21,23,28,16,16,21,24,19,19,24,7,7,6,2,6,1,3
"32295","S069",3301,"Traumatismo intracraneal, no especificado",78,110,68,79,68,60,38,40,72,30,36,30,25,16,23,23,14
"32296","S069",3304,"Traumatismo intracraneal, no especificado",5,19,7,4,4,4,9,7,9,8,12,5,2,2,4,3,2
"32297","S069",4101,"Traumatismo intracraneal, no especificado",114,128,116,123,111,115,102,86,66,76,74,59,56,77,69,40,27
"32298","S069",4102,"Traumatismo intracraneal, no especificado",190,182,205,145,158,129,132,123,115,132,170,129,77,155,127,115,114
"32299","S069",4103,"Traumatismo intracraneal, no especificado",11,23,26,30,20,13,14,4,6,2,1,1,6,5,8,3,6
"32300","S069",4106,"Traumatismo intracraneal, no especificado",13,9,11,6,8,11,10,8,6,11,8,10,7,9,2,8,2
"32301","S069",4201,"Traumatismo intracraneal, no especificado",50,24,30,34,28,34,26,19,22,16,20,11,20,15,6,2,5
"32302","S069",4203,"Traumatismo intracraneal, no especificado",11,2,11,7,5,7,3,6,7,4,4,4,7,4,1,2,2
"32303","S069",4204,"Traumatismo intracraneal, no especificado",15,15,12,14,11,17,14,12,23,25,28,6,20,6,7,9,4
"32304","S069",4301,"Traumatismo intracraneal, no especificado",128,170,112,145,103,89,79,77,63,43,57,55,54,30,23,34,17
"32305","S069",4302,"Traumatismo intracraneal, no especificado",26,36,39,38,17,12,12,5,8,12,18,7,4,10,4,7,3
"32306","S069",4303,"Traumatismo intracraneal, no especificado",39,31,21,24,28,20,17,12,12,7,10,7,6,7,6,4,5
"32307","S069",4304,"Traumatismo intracraneal, no especificado",7,14,6,8,8,5,4,9,5,4,4,4,5,3,3,2,9
"32308","S069",5101,"Traumatismo intracraneal, no especificado",330,301,258,310,337,396,338,295,264,240,292,273,253,238,202,147,122
"32309","S069",5102,"Traumatismo intracraneal, no especificado",23,21,16,25,18,96,24,13,17,13,19,22,16,23,12,7,9
"32310","S069",5103,"Traumatismo intracraneal, no especificado",14,23,17,17,15,27,21,20,11,17,10,16,11,13,19,15,6
"32311","S069",5105,"Traumatismo intracraneal, no especificado",9,11,8,5,8,10,6,3,5,9,3,7,5,11,5,7,5
"32312","S069",5107,"Traumatismo intracraneal, no especificado",18,20,10,19,13,26,21,13,19,22,19,9,15,14,20,11,3
"32313","S069",5109,"Traumatismo intracraneal, no especificado",190,211,203,276,196,293,277,230,209,209,201,204,206,154,141,106,79
"32314","S069",5301,"Traumatismo intracraneal, no especificado",52,79,60,68,71,67,44,37,26,28,29,25,14,13,20,24,13
"32315","S069",5401,"Traumatismo intracraneal, no especificado",32,26,20,26,28,17,28,36,16,34,24,31,24,18,16,11,13
"32316","S069",5402,"Traumatismo intracraneal, no especificado",12,13,20,6,6,12,12,14,17,12,7,16,13,8,12,12,3
"32317","S069",5404,"Traumatismo intracraneal, no especificado",18,19,12,9,11,12,11,8,15,6,15,12,7,11,4,4,2
"32318","S069",5405,"Traumatismo intracraneal, no especificado",1,4,3,7,5,4,5,1,2,5,1,3,2,3,3,1,1
"32319","S069",5501,"Traumatismo intracraneal, no especificado",47,49,52,51,56,46,72,44,38,37,59,46,31,29,16,29,18
"32320","S069",5502,"Traumatismo intracraneal, no especificado",23,41,33,27,21,27,27,21,12,31,23,23,30,16,9,20,7
"32321","S069",5506,"Traumatismo intracraneal, no especificado",5,10,13,7,7,10,9,12,5,10,7,10,9,6,5,3,1
"32322","S069",5601,"Traumatismo intracraneal, no especificado",103,70,79,74,78,32,97,74,97,92,88,62,87,55,41,44,35
"32323","S069",5602,"Traumatismo intracraneal, no especificado",10,13,3,12,3,2,2,4,5,8,16,3,8,9,7,5,2
"32324","S069",5603,"Traumatismo intracraneal, no especificado",11,14,14,13,18,5,9,15,11,11,10,9,19,18,5,7,10
"32325","S069",5604,"Traumatismo intracraneal, no especificado",9,8,8,7,8,3,4,5,6,8,13,6,12,8,4,7,3
"32326","S069",5606,"Traumatismo intracraneal, no especificado",3,5,1,6,10,1,2,9,11,3,4,4,6,7,4,4,3
"32327","S069",5701,"Traumatismo intracraneal, no especificado",70,50,49,47,38,43,31,23,31,19,25,36,10,12,9,10,13
"32328","S069",5702,"Traumatismo intracraneal, no especificado",4,12,6,14,5,17,5,11,2,15,11,3,2,2,2,2,3
"32329","S069",5703,"Traumatismo intracraneal, no especificado",16,17,30,31,23,16,19,19,9,21,17,9,6,8,6,1,4
"32330","S069",5705,"Traumatismo intracraneal, no especificado",17,15,17,11,12,8,19,4,3,8,9,8,6,2,1,5,4
"32331","S069",5706,"Traumatismo intracraneal, no especificado",14,8,5,6,9,8,4,1,4,2,1,5,1,2,4,1,4
"32332","S069",6101,"Traumatismo intracraneal, no especificado",249,225,208,174,155,192,137,100,123,123,121,89,102,78,74,85,69
"32333","S069",6102,"Traumatismo intracraneal, no especificado",10,9,8,8,7,7,4,4,3,3,1,3,4,7,9,2,2
"32334","S069",6103,"Traumatismo intracraneal, no especificado",5,3,16,6,5,8,3,9,4,5,2,3,4,2,2,1,2
"32335","S069",6104,"Traumatismo intracraneal, no especificado",14,14,14,18,9,12,15,6,10,6,4,7,4,10,4,6,3
"32336","S069",6105,"Traumatismo intracraneal, no especificado",8,16,18,18,9,16,9,7,7,11,5,4,4,9,5,3,3
"32337","S069",6106,"Traumatismo intracraneal, no especificado",37,31,22,37,19,36,16,11,12,13,13,14,10,4,19,15,11
"32338","S069",6107,"Traumatismo intracraneal, no especificado",29,52,20,29,25,30,16,11,23,9,10,10,4,10,9,4,2
"32339","S069",6108,"Traumatismo intracraneal, no especificado",40,20,18,23,24,19,14,11,17,22,8,12,10,11,13,15,11
"32340","S069",6109,"Traumatismo intracraneal, no especificado",13,13,15,4,8,7,8,8,6,3,2,4,6,5,3,1,3
"32341","S069",6110,"Traumatismo intracraneal, no especificado",22,21,15,10,10,15,8,9,4,9,10,3,6,3,5,1,2
"32342","S069",6112,"Traumatismo intracraneal, no especificado",44,45,65,56,45,48,48,32,26,10,9,4,9,8,6,1,1
"32343","S069",6113,"Traumatismo intracraneal, no especificado",30,29,41,27,21,36,33,14,14,12,8,5,12,11,10,10,4
"32344","S069",6114,"Traumatismo intracraneal, no especificado",8,8,12,8,10,5,5,3,8,7,4,3,11,6,3,7,3
"32345","S069",6115,"Traumatismo intracraneal, no especificado",56,76,62,57,37,41,39,26,20,22,17,9,15,23,13,13,16
"32346","S069",6116,"Traumatismo intracraneal, no especificado",15,21,16,31,16,18,11,13,6,8,7,9,8,8,7,6,5
"32347","S069",6117,"Traumatismo intracraneal, no especificado",36,32,36,25,11,36,32,13,22,25,20,11,23,12,15,15,12
"32348","S069",6201,"Traumatismo intracraneal, no especificado",22,23,25,36,22,20,13,19,19,20,13,9,9,6,7,8,4
"32349","S069",6301,"Traumatismo intracraneal, no especificado",74,86,72,99,70,103,91,61,63,50,30,17,29,23,22,27,23
"32350","S069",6302,"Traumatismo intracraneal, no especificado",13,19,21,23,18,8,16,6,6,7,2,9,2,5,4,8,6
"32351","S069",6303,"Traumatismo intracraneal, no especificado",59,44,65,70,80,97,81,49,31,17,18,20,16,10,21,13,7
"32352","S069",6305,"Traumatismo intracraneal, no especificado",26,34,51,37,33,41,24,4,7,4,7,4,3,3,5,7,6
"32353","S069",6306,"Traumatismo intracraneal, no especificado",9,13,13,10,5,7,6,5,13,5,4,2,2,3,3,1,2
"32354","S069",6307,"Traumatismo intracraneal, no especificado",14,15,8,8,10,9,11,9,10,5,5,5,2,5,7,1,1
"32355","S069",6308,"Traumatismo intracraneal, no especificado",4,4,9,7,11,12,9,7,5,2,3,3,2,3,1,2,2
"32356","S069",6310,"Traumatismo intracraneal, no especificado",53,46,40,47,30,34,32,23,29,24,14,14,17,20,10,9,5
"32357","S069",7101,"Traumatismo intracraneal, no especificado",179,153,132,129,136,160,122,79,130,80,102,56,81,70,58,68,39
"32358","S069",7102,"Traumatismo intracraneal, no especificado",89,123,95,94,76,55,42,58,51,40,48,38,26,10,13,12,9
"32359","S069",7103,"Traumatismo intracraneal, no especificado",7,13,11,9,9,8,2,4,11,14,6,14,12,3,8,10,14
"32360","S069",7105,"Traumatismo intracraneal, no especificado",16,6,5,4,4,10,8,5,5,8,9,6,9,8,12,11,8
"32361","S069",7107,"Traumatismo intracraneal, no especificado",7,6,4,2,7,3,5,4,8,7,1,2,1,2,1,1,3
"32362","S069",7108,"Traumatismo intracraneal, no especificado",8,15,7,13,9,8,7,8,3,7,1,1,3,2,2,3,2
"32363","S069",7109,"Traumatismo intracraneal, no especificado",27,19,24,18,14,18,22,10,14,20,13,8,2,6,7,10,8
"32364","S069",7201,"Traumatismo intracraneal, no especificado",76,110,77,99,98,72,57,60,62,43,50,39,33,26,14,12,14
"32365","S069",7202,"Traumatismo intracraneal, no especificado",29,22,26,22,16,10,12,10,10,12,9,8,5,4,1,5,3
"32366","S069",7203,"Traumatismo intracraneal, no especificado",22,16,18,7,7,8,10,9,7,7,4,7,2,3,1,5,4
"32367","S069",7301,"Traumatismo intracraneal, no especificado",119,117,86,107,106,67,50,38,38,34,58,33,42,40,45,28,15
"32368","S069",7304,"Traumatismo intracraneal, no especificado",78,82,57,57,43,35,31,35,36,19,21,18,19,14,13,8,2
"32369","S069",7307,"Traumatismo intracraneal, no especificado",26,26,28,16,27,12,11,10,12,12,5,9,7,3,2,1,3
"32370","S069",7401,"Traumatismo intracraneal, no especificado",152,144,169,132,163,117,120,118,81,62,50,36,32,37,42,42,36
"32371","S069",7402,"Traumatismo intracraneal, no especificado",33,20,27,33,23,36,18,15,12,10,10,12,12,3,8,6,1
"32372","S069",7403,"Traumatismo intracraneal, no especificado",37,50,67,39,51,53,29,35,20,12,12,11,13,8,5,13,9
"32373","S069",7404,"Traumatismo intracraneal, no especificado",136,107,71,101,96,65,52,58,49,53,55,48,37,36,29,14,12
"32374","S069",7405,"Traumatismo intracraneal, no especificado",50,44,25,25,25,21,12,19,23,16,13,11,10,6,11,4,5
"32375","S069",7406,"Traumatismo intracraneal, no especificado",27,12,17,11,17,16,10,13,20,21,28,9,14,5,6,14,5
"32376","S069",7407,"Traumatismo intracraneal, no especificado",18,8,9,11,5,10,5,7,5,7,8,2,7,5,5,7,6
"32377","S069",7408,"Traumatismo intracraneal, no especificado",22,13,26,27,24,22,15,18,10,11,10,8,7,7,11,3,5
"32378","S069",8101,"Traumatismo intracraneal, no especificado",189,192,136,189,125,194,169,164,146,122,141,114,90,82,83,89,82
"32379","S069",8102,"Traumatismo intracraneal, no especificado",219,222,225,247,79,65,85,50,102,75,50,27,42,32,53,41,30
"32380","S069",8103,"Traumatismo intracraneal, no especificado",47,55,41,34,30,48,43,30,45,40,30,41,27,32,23,21,33
"32381","S069",8104,"Traumatismo intracraneal, no especificado",29,18,22,23,22,15,13,10,5,6,3,9,9,8,3,3,6
"32382","S069",8105,"Traumatismo intracraneal, no especificado",11,12,7,18,12,17,13,12,5,17,10,6,9,5,11,2,7
"32383","S069",8106,"Traumatismo intracraneal, no especificado",85,152,179,157,104,102,90,82,91,53,57,46,47,33,30,45,34
"32384","S069",8107,"Traumatismo intracraneal, no especificado",74,77,57,46,44,37,63,44,26,28,27,24,24,18,11,11,12
"32385","S069",8108,"Traumatismo intracraneal, no especificado",52,48,31,62,36,56,52,71,64,47,67,54,42,49,37,33,42
"32386","S069",8109,"Traumatismo intracraneal, no especificado",17,15,19,15,21,9,20,17,16,7,22,8,17,11,8,9,12
"32387","S069",8110,"Traumatismo intracraneal, no especificado",354,363,301,299,156,166,149,156,154,88,85,68,51,58,38,32,59
"32388","S069",8111,"Traumatismo intracraneal, no especificado",41,41,28,21,17,29,63,65,59,40,27,19,7,17,9,19,11
"32389","S069",8201,"Traumatismo intracraneal, no especificado",5,34,7,10,30,23,9,8,2,2,5,13,9,5,10,6,2
"32390","S069",8202,"Traumatismo intracraneal, no especificado",57,50,24,35,25,42,58,40,28,14,17,14,14,9,10,10,22
"32391","S069",8203,"Traumatismo intracraneal, no especificado",59,66,70,69,44,60,44,38,40,28,36,17,21,15,20,24,28
"32392","S069",8205,"Traumatismo intracraneal, no especificado",43,48,38,45,40,42,44,45,43,30,13,22,30,15,9,14,7
"32393","S069",8206,"Traumatismo intracraneal, no especificado",10,39,4,9,14,26,9,6,8,7,5,6,3,4,4,6,6
"32394","S069",8207,"Traumatismo intracraneal, no especificado",6,11,8,9,6,21,7,7,5,6,11,9,4,5,10,3,4
"32395","S069",8301,"Traumatismo intracraneal, no especificado",274,247,294,284,293,202,219,166,195,156,166,147,110,97,107,103,104
"32396","S069",8303,"Traumatismo intracraneal, no especificado",24,10,17,36,22,20,24,16,14,21,23,13,9,8,7,10,4
"32397","S069",8304,"Traumatismo intracraneal, no especificado",32,45,39,36,33,29,23,16,8,20,13,12,8,8,2,6,9
"32398","S069",8305,"Traumatismo intracraneal, no especificado",44,50,38,44,46,47,38,37,29,15,26,20,11,5,7,6,8
"32399","S069",8306,"Traumatismo intracraneal, no especificado",61,49,66,40,28,34,34,19,19,17,8,20,19,9,16,15,12
"32400","S069",8307,"Traumatismo intracraneal, no especificado",8,13,5,15,9,11,10,9,9,8,3,4,6,3,4,4,2
"32401","S069",8309,"Traumatismo intracraneal, no especificado",12,7,18,17,9,9,7,6,5,6,7,4,10,3,2,3,3
"32402","S069",8311,"Traumatismo intracraneal, no especificado",27,55,42,47,55,34,18,31,24,24,19,28,11,11,10,4,5
"32403","S069",8312,"Traumatismo intracraneal, no especificado",17,16,21,15,23,25,14,14,17,12,15,12,20,9,5,7,4
"32404","S069",8313,"Traumatismo intracraneal, no especificado",40,16,17,53,8,42,12,14,16,33,13,10,16,8,5,3,5
"32405","S069",8401,"Traumatismo intracraneal, no especificado",262,213,189,169,158,147,162,97,120,96,99,58,67,64,67,55,46
"32406","S069",8402,"Traumatismo intracraneal, no especificado",32,32,48,34,43,31,32,16,27,24,10,16,10,15,13,7,10
"32407","S069",8404,"Traumatismo intracraneal, no especificado",50,53,37,45,29,18,23,17,14,11,10,13,6,8,7,6,6
"32408","S069",8405,"Traumatismo intracraneal, no especificado",22,14,14,14,14,16,20,13,9,18,7,4,11,11,8,6,4
"32409","S069",8406,"Traumatismo intracraneal, no especificado",8,12,9,4,8,10,11,13,10,10,4,6,1,7,3,3,1
"32410","S069",8407,"Traumatismo intracraneal, no especificado",32,26,11,15,12,13,21,11,19,2,8,4,6,9,6,6,8
"32411","S069",8409,"Traumatismo intracraneal, no especificado",10,11,19,12,14,11,8,10,8,2,2,4,2,5,5,2,4
"32412","S069",8411,"Traumatismo intracraneal, no especificado",13,7,11,12,5,6,8,4,14,5,7,3,4,3,6,6,5
"32413","S069",8413,"Traumatismo intracraneal, no especificado",10,22,11,17,24,11,9,14,6,13,10,5,8,14,4,3,8
"32414","S069",8416,"Traumatismo intracraneal, no especificado",134,94,80,79,97,74,62,66,41,34,23,22,27,26,21,15,11
"32415","S069",8418,"Traumatismo intracraneal, no especificado",32,21,17,18,14,10,16,9,9,3,6,2,5,4,8,4,10
"32416","S069",8420,"Traumatismo intracraneal, no especificado",14,16,10,12,9,8,9,4,7,3,8,1,3,1,2,7,3
"32417","S069",8421,"Traumatismo intracraneal, no especificado",24,21,35,43,21,18,42,35,19,20,24,10,11,11,6,7,9
"32418","S069",9101,"Traumatismo intracraneal, no especificado",311,237,226,158,157,187,159,118,152,166,184,103,202,242,169,141,92
"32419","S069",9102,"Traumatismo intracraneal, no especificado",71,75,54,42,33,40,27,24,24,36,34,3,19,41,22,20,19
"32420","S069",9103,"Traumatismo intracraneal, no especificado",41,49,42,38,31,20,25,32,19,19,12,4,22,9,15,22,9
"32421","S069",9104,"Traumatismo intracraneal, no especificado",8,12,7,13,10,18,8,8,3,4,3,1,10,4,1,3,1
"32422","S069",9105,"Traumatismo intracraneal, no especificado",41,23,24,28,13,18,10,14,16,11,24,3,11,16,15,9,8
"32423","S069",9106,"Traumatismo intracraneal, no especificado",30,23,34,27,22,18,20,17,12,19,8,2,8,21,12,8,11
"32424","S069",9107,"Traumatismo intracraneal, no especificado",39,19,21,38,24,23,17,18,19,37,21,6,33,25,17,11,16
"32425","S069",9108,"Traumatismo intracraneal, no especificado",54,41,56,79,69,63,34,38,23,28,30,8,36,37,29,34,16
"32426","S069",9109,"Traumatismo intracraneal, no especificado",63,45,39,34,29,23,19,29,23,14,17,9,24,19,24,14,10
"32427","S069",9110,"Traumatismo intracraneal, no especificado",18,9,5,4,4,5,4,7,7,2,4,1,3,2,7,10,1
"32428","S069",9111,"Traumatismo intracraneal, no especificado",80,49,59,53,55,44,41,40,31,25,22,11,37,35,33,31,22
"32429","S069",9112,"Traumatismo intracraneal, no especificado",70,43,35,39,26,22,26,27,30,27,40,14,41,53,44,31,18
"32430","S069",9113,"Traumatismo intracraneal, no especificado",5,2,7,5,7,5,7,4,3,2,6,1,3,3,7,2,6
"32431","S069",9114,"Traumatismo intracraneal, no especificado",40,38,38,27,23,25,24,20,27,32,32,8,28,16,16,18,9
"32432","S069",9115,"Traumatismo intracraneal, no especificado",54,50,50,54,65,65,47,35,32,20,34,25,32,25,16,21,18
"32433","S069",9116,"Traumatismo intracraneal, no especificado",39,33,18,15,25,12,25,19,11,19,13,4,16,12,12,10,6
"32434","S069",9118,"Traumatismo intracraneal, no especificado",23,13,19,26,15,10,19,10,13,23,11,3,17,10,8,15,13
"32435","S069",9119,"Traumatismo intracraneal, no especificado",26,31,34,31,33,30,32,19,28,29,36,4,38,23,21,36,14
"32436","S069",9120,"Traumatismo intracraneal, no especificado",99,106,79,72,79,77,33,50,41,31,35,28,72,71,56,61,39
"32437","S069",9201,"Traumatismo intracraneal, no especificado",101,46,68,60,76,91,69,24,26,20,22,43,30,33,49,51,38
"32438","S069",9202,"Traumatismo intracraneal, no especificado",46,42,38,27,29,25,22,10,22,19,16,18,23,23,22,17,21
"32439","S069",9203,"Traumatismo intracraneal, no especificado",15,14,25,25,19,34,21,20,9,3,6,2,15,17,3,6,10
"32440","S069",9204,"Traumatismo intracraneal, no especificado",23,30,9,17,7,9,5,4,8,4,2,6,11,13,9,22,6
"32441","S069",9205,"Traumatismo intracraneal, no especificado",33,33,20,24,14,12,13,5,7,5,2,5,1,4,5,4,4
"32442","S069",9206,"Traumatismo intracraneal, no especificado",17,7,9,8,3,6,7,2,2,2,7,2,1,4,2,4,3
"32443","S069",9207,"Traumatismo intracraneal, no especificado",18,10,13,24,18,17,12,11,6,6,11,12,12,4,7,9,3
"32444","S069",9208,"Traumatismo intracraneal, no especificado",28,24,23,29,12,15,21,13,14,17,5,16,13,12,7,18,15
"32445","S069",9209,"Traumatismo intracraneal, no especificado",16,7,3,2,12,11,9,3,1,2,3,3,1,3,5,4,8
"32446","S069",9210,"Traumatismo intracraneal, no especificado",47,53,93,54,55,58,42,22,25,27,38,30,25,24,27,25,20
"32447","S069",9211,"Traumatismo intracraneal, no especificado",74,96,66,72,45,37,40,43,61,30,25,33,38,42,45,22,19
"32448","S069",99999,"Traumatismo intracraneal, no especificado",154,77,80,79,135,85,69,84,68,56,25,35,23,47,56,19,19
"32449","S099",10301,"Traumatismo de la cabeza, no especificado",7,6,7,4,14,7,8,5,1,3,8,11,5,9,20,22,22
"32450","S099",1101,"Traumatismo de la cabeza, no especificado",38,67,44,22,23,36,23,16,7,14,9,4,2,2,7,4,13
"32451","S099",12101,"Traumatismo de la cabeza, no especificado",28,10,4,1,8,8,3,4,2,8,5,7,8,7,9,8,7
